image_path,body_part,class_name,file_name,extension,disease_label,body_part_label,split,augmented
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_109023981_Preview_jpeg.rf.e1f0923f5554b4c41f123d1ff938216a_aug0.jpg,Udder,Normal Udder,AdobeStock_109023981_Preview_jpeg.rf.e1f0923f5554b4c41f123d1ff938216a.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_109023981_Preview_jpeg.rf.e1f0923f5554b4c41f123d1ff938216a_aug1.jpg,Udder,Normal Udder,AdobeStock_109023981_Preview_jpeg.rf.e1f0923f5554b4c41f123d1ff938216a.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_109023981_Preview_jpeg.rf.e1f0923f5554b4c41f123d1ff938216a_aug2.jpg,Udder,Normal Udder,AdobeStock_109023981_Preview_jpeg.rf.e1f0923f5554b4c41f123d1ff938216a.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture27-400x284_aug0.jpg,Udder,Diseased Udder,Picture27-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture27-400x284_aug1.jpg,Udder,Diseased Udder,Picture27-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture27-400x284_aug2.jpg,Udder,Diseased Udder,Picture27-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (39)_aug0.jpg,Udder,Normal Udder,images (39).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (39)_aug1.jpg,Udder,Normal Udder,images (39).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (39)_aug2.jpg,Udder,Normal Udder,images (39).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_386516834_Preview_jpeg.rf.e9a90660e1b6388877f8c68c982971c9_aug0.jpg,Udder,Normal Udder,AdobeStock_386516834_Preview_jpeg.rf.e9a90660e1b6388877f8c68c982971c9.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_386516834_Preview_jpeg.rf.e9a90660e1b6388877f8c68c982971c9_aug1.jpg,Udder,Normal Udder,AdobeStock_386516834_Preview_jpeg.rf.e9a90660e1b6388877f8c68c982971c9.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_386516834_Preview_jpeg.rf.e9a90660e1b6388877f8c68c982971c9_aug2.jpg,Udder,Normal Udder,AdobeStock_386516834_Preview_jpeg.rf.e9a90660e1b6388877f8c68c982971c9.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\001_30_IMG_gro174291-009-848x565_aug0.jpg,Udder,Normal Udder,001_30_IMG_gro174291-009-848x565.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\001_30_IMG_gro174291-009-848x565_aug1.jpg,Udder,Normal Udder,001_30_IMG_gro174291-009-848x565.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\001_30_IMG_gro174291-009-848x565_aug2.jpg,Udder,Normal Udder,001_30_IMG_gro174291-009-848x565.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_144_jpg.rf.ff7bffe3ed69c2c08e9b57c1b785bac9_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_144_jpg.rf.ff7bffe3ed69c2c08e9b57c1b785bac9.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_144_jpg.rf.ff7bffe3ed69c2c08e9b57c1b785bac9_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_144_jpg.rf.ff7bffe3ed69c2c08e9b57c1b785bac9.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_144_jpg.rf.ff7bffe3ed69c2c08e9b57c1b785bac9_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_144_jpg.rf.ff7bffe3ed69c2c08e9b57c1b785bac9.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_182_jpg.rf.2c95daf30861a40ff2dfdb1643648dcf_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_182_jpg.rf.2c95daf30861a40ff2dfdb1643648dcf.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_182_jpg.rf.2c95daf30861a40ff2dfdb1643648dcf_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_182_jpg.rf.2c95daf30861a40ff2dfdb1643648dcf.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_182_jpg.rf.2c95daf30861a40ff2dfdb1643648dcf_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_182_jpg.rf.2c95daf30861a40ff2dfdb1643648dcf.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_43573914_Preview_jpeg.rf.7bd514c5f5173ffeca1a4a083bb1b155_aug0.jpg,Udder,Normal Udder,AdobeStock_43573914_Preview_jpeg.rf.7bd514c5f5173ffeca1a4a083bb1b155.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_43573914_Preview_jpeg.rf.7bd514c5f5173ffeca1a4a083bb1b155_aug1.jpg,Udder,Normal Udder,AdobeStock_43573914_Preview_jpeg.rf.7bd514c5f5173ffeca1a4a083bb1b155.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_43573914_Preview_jpeg.rf.7bd514c5f5173ffeca1a4a083bb1b155_aug2.jpg,Udder,Normal Udder,AdobeStock_43573914_Preview_jpeg.rf.7bd514c5f5173ffeca1a4a083bb1b155.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_218672600_Preview_jpeg.rf.b15dd7eafea9adf3c3058a69637b18cb_aug0.jpg,Udder,Normal Udder,AdobeStock_218672600_Preview_jpeg.rf.b15dd7eafea9adf3c3058a69637b18cb.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_218672600_Preview_jpeg.rf.b15dd7eafea9adf3c3058a69637b18cb_aug1.jpg,Udder,Normal Udder,AdobeStock_218672600_Preview_jpeg.rf.b15dd7eafea9adf3c3058a69637b18cb.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_218672600_Preview_jpeg.rf.b15dd7eafea9adf3c3058a69637b18cb_aug2.jpg,Udder,Normal Udder,AdobeStock_218672600_Preview_jpeg.rf.b15dd7eafea9adf3c3058a69637b18cb.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\3d91a7ee-e39b-42e9-be1a-e2215fc44cfd_Jpg_jpg.rf.a561b8600f034eb4f0ef4e68bc62c11d_aug0.jpg,Udder,Normal Udder,3d91a7ee-e39b-42e9-be1a-e2215fc44cfd_Jpg_jpg.rf.a561b8600f034eb4f0ef4e68bc62c11d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\3d91a7ee-e39b-42e9-be1a-e2215fc44cfd_Jpg_jpg.rf.a561b8600f034eb4f0ef4e68bc62c11d_aug1.jpg,Udder,Normal Udder,3d91a7ee-e39b-42e9-be1a-e2215fc44cfd_Jpg_jpg.rf.a561b8600f034eb4f0ef4e68bc62c11d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\3d91a7ee-e39b-42e9-be1a-e2215fc44cfd_Jpg_jpg.rf.a561b8600f034eb4f0ef4e68bc62c11d_aug2.jpg,Udder,Normal Udder,3d91a7ee-e39b-42e9-be1a-e2215fc44cfd_Jpg_jpg.rf.a561b8600f034eb4f0ef4e68bc62c11d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_209933484_Preview_jpeg.rf.d776726912ed253666d071feaa24ed37_aug0.jpg,Udder,Normal Udder,AdobeStock_209933484_Preview_jpeg.rf.d776726912ed253666d071feaa24ed37.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_209933484_Preview_jpeg.rf.d776726912ed253666d071feaa24ed37_aug1.jpg,Udder,Normal Udder,AdobeStock_209933484_Preview_jpeg.rf.d776726912ed253666d071feaa24ed37.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_209933484_Preview_jpeg.rf.d776726912ed253666d071feaa24ed37_aug2.jpg,Udder,Normal Udder,AdobeStock_209933484_Preview_jpeg.rf.d776726912ed253666d071feaa24ed37.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 3_aug0.jpg,Udder,Normal Udder,Non-diseased udder 3.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 3_aug1.jpg,Udder,Normal Udder,Non-diseased udder 3.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 3_aug2.jpg,Udder,Normal Udder,Non-diseased udder 3.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\hyp7-e1515373678799-1024x799-1-400x284_aug0.jpg,Udder,Diseased Udder,hyp7-e1515373678799-1024x799-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\hyp7-e1515373678799-1024x799-1-400x284_aug1.jpg,Udder,Diseased Udder,hyp7-e1515373678799-1024x799-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\hyp7-e1515373678799-1024x799-1-400x284_aug2.jpg,Udder,Diseased Udder,hyp7-e1515373678799-1024x799-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_213_jpg.rf.5d954791e663705c2f4e8a4fda58c465_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_213_jpg.rf.5d954791e663705c2f4e8a4fda58c465.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_213_jpg.rf.5d954791e663705c2f4e8a4fda58c465_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_213_jpg.rf.5d954791e663705c2f4e8a4fda58c465.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_213_jpg.rf.5d954791e663705c2f4e8a4fda58c465_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_213_jpg.rf.5d954791e663705c2f4e8a4fda58c465.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\1db2b203-2304-442f-ae72-64498d643584_Jpg_jpg.rf.00d202de9d2ce9aaa3d21e693b9a9b69_aug0.jpg,Udder,Normal Udder,1db2b203-2304-442f-ae72-64498d643584_Jpg_jpg.rf.00d202de9d2ce9aaa3d21e693b9a9b69.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\1db2b203-2304-442f-ae72-64498d643584_Jpg_jpg.rf.00d202de9d2ce9aaa3d21e693b9a9b69_aug1.jpg,Udder,Normal Udder,1db2b203-2304-442f-ae72-64498d643584_Jpg_jpg.rf.00d202de9d2ce9aaa3d21e693b9a9b69.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\1db2b203-2304-442f-ae72-64498d643584_Jpg_jpg.rf.00d202de9d2ce9aaa3d21e693b9a9b69_aug2.jpg,Udder,Normal Udder,1db2b203-2304-442f-ae72-64498d643584_Jpg_jpg.rf.00d202de9d2ce9aaa3d21e693b9a9b69.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\dry-skin-crack3-400x284_aug0.jpg,Udder,Diseased Udder,dry-skin-crack3-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\dry-skin-crack3-400x284_aug1.jpg,Udder,Diseased Udder,dry-skin-crack3-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\dry-skin-crack3-400x284_aug2.jpg,Udder,Diseased Udder,dry-skin-crack3-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture26-400x284_aug0.jpg,Udder,Diseased Udder,Picture26-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture26-400x284_aug1.jpg,Udder,Diseased Udder,Picture26-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture26-400x284_aug2.jpg,Udder,Diseased Udder,Picture26-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\normal14-e1515369702798-400x284_aug0.jpg,Udder,Normal Udder,normal14-e1515369702798-400x284.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\normal14-e1515369702798-400x284_aug1.jpg,Udder,Normal Udder,normal14-e1515369702798-400x284.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\normal14-e1515369702798-400x284_aug2.jpg,Udder,Normal Udder,normal14-e1515369702798-400x284.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Smooth-1-1-e1515372118683-400x284_aug0.jpg,Udder,Diseased Udder,Smooth-1-1-e1515372118683-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Smooth-1-1-e1515372118683-400x284_aug1.jpg,Udder,Diseased Udder,Smooth-1-1-e1515372118683-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Smooth-1-1-e1515372118683-400x284_aug2.jpg,Udder,Diseased Udder,Smooth-1-1-e1515372118683-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_245_jpg.rf.fa71361c857a77959fb5eba2ccce1fce_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_245_jpg.rf.fa71361c857a77959fb5eba2ccce1fce.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_245_jpg.rf.fa71361c857a77959fb5eba2ccce1fce_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_245_jpg.rf.fa71361c857a77959fb5eba2ccce1fce.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_245_jpg.rf.fa71361c857a77959fb5eba2ccce1fce_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_245_jpg.rf.fa71361c857a77959fb5eba2ccce1fce.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\download (2)_aug0.jpg,Udder,Normal Udder,download (2).jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\download (2)_aug1.jpg,Udder,Normal Udder,download (2).jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\download (2)_aug2.jpg,Udder,Normal Udder,download (2).jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (8)_aug0.jpg,Udder,Normal Udder,images (8).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (8)_aug1.jpg,Udder,Normal Udder,images (8).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\images (8)_aug2.jpg,Udder,Normal Udder,images (8).jpeg,.jpeg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_111_jpg.rf.8d25977cb47d49f152da055de17556b4_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_111_jpg.rf.8d25977cb47d49f152da055de17556b4.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_111_jpg.rf.8d25977cb47d49f152da055de17556b4_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_111_jpg.rf.8d25977cb47d49f152da055de17556b4.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_111_jpg.rf.8d25977cb47d49f152da055de17556b4_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_111_jpg.rf.8d25977cb47d49f152da055de17556b4.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\27_jpeg.rf.e714e7583078cec57bd3f87765eaa73d_aug0.jpg,Udder,Normal Udder,27_jpeg.rf.e714e7583078cec57bd3f87765eaa73d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\27_jpeg.rf.e714e7583078cec57bd3f87765eaa73d_aug1.jpg,Udder,Normal Udder,27_jpeg.rf.e714e7583078cec57bd3f87765eaa73d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\27_jpeg.rf.e714e7583078cec57bd3f87765eaa73d_aug2.jpg,Udder,Normal Udder,27_jpeg.rf.e714e7583078cec57bd3f87765eaa73d.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_083_jpg.rf.d663e17e5c8e2b7ce8144ed2bc127c68_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_083_jpg.rf.d663e17e5c8e2b7ce8144ed2bc127c68.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_083_jpg.rf.d663e17e5c8e2b7ce8144ed2bc127c68_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_083_jpg.rf.d663e17e5c8e2b7ce8144ed2bc127c68.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_083_jpg.rf.d663e17e5c8e2b7ce8144ed2bc127c68_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_083_jpg.rf.d663e17e5c8e2b7ce8144ed2bc127c68.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 48_aug0.jpg,Udder,Normal Udder,Non-diseased udder 48.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 48_aug1.jpg,Udder,Normal Udder,Non-diseased udder 48.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\Non-diseased udder 48_aug2.jpg,Udder,Normal Udder,Non-diseased udder 48.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_011_jpg.rf.c708443b81c8235add5039d074803f61_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_011_jpg.rf.c708443b81c8235add5039d074803f61.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_011_jpg.rf.c708443b81c8235add5039d074803f61_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_011_jpg.rf.c708443b81c8235add5039d074803f61.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_011_jpg.rf.c708443b81c8235add5039d074803f61_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_011_jpg.rf.c708443b81c8235add5039d074803f61.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_512974432_Preview_jpeg.rf.e1cde4caa89617fcec3268e791f5c57c_aug0.jpg,Udder,Normal Udder,AdobeStock_512974432_Preview_jpeg.rf.e1cde4caa89617fcec3268e791f5c57c.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_512974432_Preview_jpeg.rf.e1cde4caa89617fcec3268e791f5c57c_aug1.jpg,Udder,Normal Udder,AdobeStock_512974432_Preview_jpeg.rf.e1cde4caa89617fcec3268e791f5c57c.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Normal Udder\AdobeStock_512974432_Preview_jpeg.rf.e1cde4caa89617fcec3268e791f5c57c_aug2.jpg,Udder,Normal Udder,AdobeStock_512974432_Preview_jpeg.rf.e1cde4caa89617fcec3268e791f5c57c.jpg,.jpg,0,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\wet-teat2-400x284_aug0.jpg,Udder,Diseased Udder,wet-teat2-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\wet-teat2-400x284_aug1.jpg,Udder,Diseased Udder,wet-teat2-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\wet-teat2-400x284_aug2.jpg,Udder,Diseased Udder,wet-teat2-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\wet-teat2-1-e1515287241981-400x284_aug0.jpg,Udder,Diseased Udder,wet-teat2-1-e1515287241981-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\wet-teat2-1-e1515287241981-400x284_aug1.jpg,Udder,Diseased Udder,wet-teat2-1-e1515287241981-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\wet-teat2-1-e1515287241981-400x284_aug2.jpg,Udder,Diseased Udder,wet-teat2-1-e1515287241981-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_158_jpg.rf.c1a822fed808e67877891ed721cfc31f_aug0.jpg,Udder,Diseased Udder,cattle_mastitis_158_jpg.rf.c1a822fed808e67877891ed721cfc31f.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_158_jpg.rf.c1a822fed808e67877891ed721cfc31f_aug1.jpg,Udder,Diseased Udder,cattle_mastitis_158_jpg.rf.c1a822fed808e67877891ed721cfc31f.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\cattle_mastitis_158_jpg.rf.c1a822fed808e67877891ed721cfc31f_aug2.jpg,Udder,Diseased Udder,cattle_mastitis_158_jpg.rf.c1a822fed808e67877891ed721cfc31f.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture43-1-400x284_aug0.jpg,Udder,Diseased Udder,Picture43-1-400x284.jpg,.jpg,1,3,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Udder\Diseased Udder\Picture43-1-400x284_aug1.jpg,Udder,Diseased Udder,Picture43-1-400x284.jpg,.jpg,1,3,train,1
